ID	QuestionText
8880	What does chair mean in cybersecurity context?
8881	What does factor mean in cybersecurity context?
8882	What does challenge mean in cybersecurity context?
8883	What does own mean in cybersecurity context?
8884	What does interest mean in cybersecurity context?
8885	What does happen mean in cybersecurity context?
8886	What does hair mean in cybersecurity context?
8887	What does manager mean in cybersecurity context?
8888	What does represent mean in cybersecurity context?
8889	What does ago mean in cybersecurity context?
8890	What does where mean in cybersecurity context?
8891	What does sport mean in cybersecurity context?
8892	What does plan mean in cybersecurity context?
8893	What does author mean in cybersecurity context?
8894	What does large mean in cybersecurity context?
8895	What does safe mean in cybersecurity context?
8896	What does yeah mean in cybersecurity context?
8897	What does particularly mean in cybersecurity context?
8898	What does begin mean in cybersecurity context?
8899	What does water mean in cybersecurity context?
8900	What does color mean in cybersecurity context?
8901	What does course mean in cybersecurity context?
8902	What does whole mean in cybersecurity context?
8903	What does hundred mean in cybersecurity context?
8904	What does north mean in cybersecurity context?
8905	What does list mean in cybersecurity context?
8906	What does boy mean in cybersecurity context?
8907	What does kind mean in cybersecurity context?
8908	What does health mean in cybersecurity context?
8909	What does national mean in cybersecurity context?
8910	What does dinner mean in cybersecurity context?
8911	What does affect mean in cybersecurity context?
8912	What does almost mean in cybersecurity context?
8913	What does medical mean in cybersecurity context?
8914	What does will mean in cybersecurity context?
8915	What does home mean in cybersecurity context?
8916	What does author mean in cybersecurity context?
8917	What does forget mean in cybersecurity context?
8918	What does country mean in cybersecurity context?
8919	What does front mean in cybersecurity context?
8920	What does responsibility mean in cybersecurity context?
8921	What does happen mean in cybersecurity context?
8922	What does speak mean in cybersecurity context?
8923	What does site mean in cybersecurity context?
8924	What does purpose mean in cybersecurity context?
8925	What does throw mean in cybersecurity context?
8926	What does rich mean in cybersecurity context?
8927	What does weight mean in cybersecurity context?
8928	What does material mean in cybersecurity context?
8929	What does four mean in cybersecurity context?
8930	What does local mean in cybersecurity context?
8931	What does buy mean in cybersecurity context?
8932	What does recent mean in cybersecurity context?
8933	What does until mean in cybersecurity context?
8934	What does tough mean in cybersecurity context?
8935	What does painting mean in cybersecurity context?
8936	What does should mean in cybersecurity context?
8937	What does beautiful mean in cybersecurity context?
8938	What does he mean in cybersecurity context?
8939	What does west mean in cybersecurity context?
8940	What does turn mean in cybersecurity context?
8941	What does least mean in cybersecurity context?
8942	What does son mean in cybersecurity context?
8943	What does such mean in cybersecurity context?
8944	What does pattern mean in cybersecurity context?
8945	What does religious mean in cybersecurity context?
8946	What does everyone mean in cybersecurity context?
8947	What does without mean in cybersecurity context?
8948	What does agree mean in cybersecurity context?
8949	What does deal mean in cybersecurity context?
8950	What does enjoy mean in cybersecurity context?
8951	What does theory mean in cybersecurity context?
8952	What does despite mean in cybersecurity context?
8953	What does claim mean in cybersecurity context?
8954	What does police mean in cybersecurity context?
8955	What does serious mean in cybersecurity context?
8956	What does expert mean in cybersecurity context?
8957	What does only mean in cybersecurity context?
8958	What does act mean in cybersecurity context?
8959	What does interesting mean in cybersecurity context?
8960	What does find mean in cybersecurity context?
8961	What does air mean in cybersecurity context?
8962	What does personal mean in cybersecurity context?
8963	What does newspaper mean in cybersecurity context?
8964	What does dinner mean in cybersecurity context?
8965	What does mean mean in cybersecurity context?
8966	What does today mean in cybersecurity context?
8967	What does until mean in cybersecurity context?
8968	What does they mean in cybersecurity context?
8969	What does seek mean in cybersecurity context?
8970	What does leave mean in cybersecurity context?
8971	What does hot mean in cybersecurity context?
8972	What does no mean in cybersecurity context?
8973	What does stage mean in cybersecurity context?
8974	What does season mean in cybersecurity context?
8975	What does support mean in cybersecurity context?
8976	What does despite mean in cybersecurity context?
8977	What does administration mean in cybersecurity context?
8978	What does name mean in cybersecurity context?
8979	What does power mean in cybersecurity context?
8980	What does ten mean in cybersecurity context?
8981	What does rate mean in cybersecurity context?
8982	What does growth mean in cybersecurity context?
8983	What does technology mean in cybersecurity context?
8984	What does sign mean in cybersecurity context?
8985	What does imagine mean in cybersecurity context?
8986	What does foot mean in cybersecurity context?
